Chembl_ID,Smiles_ID,Drug_Name,Clinical_Phase,MOA,UniprotID
CHEMBL32800,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O,fenoterol,Withdrawn,adrenergic receptor agonist,P07550
CHEMBL3989798,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O.O.O,formoterol,Launched,adrenergic receptor agonist,P07550
CHEMBL1589896,C1=CC(=C(C=C1C(CNCCCCCCNCC(C2=CC(=C(C=C2)O)O)O)O)O)O,hexoprenaline,Launched,adrenergic receptor agonist,P07550
CHEMBL4177625,,higenamine,Phase 1,adrenergic receptor agonist,P07550
CHEMBL1233766,CC1=C2CCCC2=C(C=C1)OC[C@H]([C@H](C)NC(C)C)O,"ICI-118,551",Phase 2,adrenergic receptor antagonist,P07550
CHEMBL11268,C1=CC=C(C=C1)NC(=O)NCCNCC(COC2=CC=CC=C2C#N)O,ICI-89406,Phase 1,adrenergic receptor antagonist,P07550
CHEMBL1095777,CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,indacaterol,Launched,adrenergic receptor agonist,P07550
CHEMBL1160723,CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O,isoprenaline,Launched,adrenergic receptor agonist,P07550
CHEMBL1197051,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,isoxsuprine,Launched,adrenergic receptor agonist,P07550
CHEMBL4845858,,L-755507,Preclinical,adrenergic receptor agonist,P07550
CHEMBL429,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,labetalol,Launched,adrenergic receptor antagonist,P07550
CHEMBL1201061,CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O.Cl,levalbuterol,Launched,adrenergic receptor agonist,P07550
CHEMBL1200837,CC(C)NC[C@@H](COC1=CC=C(C=C1)CCOCC2CC2)O.Cl,levobetaxolol,Launched,adrenergic receptor antagonist,P07550
CHEMBL1704116,CC(C)(C)NC[C@H](COC1=CC=CC2=C1CCCC2=O)O.Cl,levobunolol,Launched,adrenergic receptor antagonist,P07550
CHEMBL86749,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O,mabuterol,Launched,adrenergic receptor agonist,P07550
CHEMBL3184799,CC(C)(CC1=CC=CC=C1)NC.CC(C)(CC1=CC=CC=C1)NC.OS(=O)(=O)O,mephentermine,Launched,adrenergic receptor agonist,P07550
CHEMBL1568057,CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,metaproterenol,Launched,adrenergic receptor agonist,P07550
CHEMBL3989566,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(=C/C(=O)O)\C(=O)O,metoprolol,Launched,adrenergic receptor antagonist,P07550
CHEMBL2095212,C1=CC=C(C=C1)[C@H](CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,mirabegron,Launched,adrenergic receptor agonist,P07550
CHEMBL521606,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,nadolol,Launched,adrenergic receptor antagonist,P07550
CHEMBL4853301,,nifenalol,Launched,adrenergic receptor antagonist,P07550
CHEMBL432,C1=CC(=C(C=C1C(CN)O)O)O,norepinephrine,Launched,adrenergic receptor agonist,P07550
CHEMBL1201156,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,nortriptyline,Launched,tricyclic antidepressant,P07550
CHEMBL3989694,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O.O,olanzapine,Launched,dopamine receptor antagonist|serotonin receptor antagonist,P07550
CHEMBL1200363,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O.OS(=O)(=O)O,penbutolol,Launched,adrenergic receptor antagonist,P07550
CHEMBL1530633,CC(C)NC[C@H](COC1=CC=CC2=C1C=CN2)O,pindolol,Launched,adrenergic receptor antagonist,P07550
CHEMBL1478530,CC[C@@H]([C@@H](C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C,procaterol,Launched,adrenergic receptor agonist,P07550
CHEMBL1201063,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,propafenone,Launched,antiarrhythmic,P07550
CHEMBL1358662,CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O.Cl,propranolol,Launched,adrenergic receptor antagonist,P07550
CHEMBL1358662,CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O.Cl,propranolol-(R),Preclinical,adrenergic receptor antagonist,P07550
CHEMBL2218907,CC(C)NC1CCN2C3=C(C1O)C=CC=C3NC2=O,RU-42173,Phase 2,adrenergic receptor agonist,P07550
CHEMBL1263,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,salmeterol,Launched,adrenergic receptor agonist,P07550
CHEMBL471,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,sotalol,Launched,adrenergic receptor antagonist,P07550
CHEMBL1326499,CCC1=CC=CC=C1OC[C@H](CN[C@H]2CCCC3=CC=CC=C23)O,SR-59230A,Preclinical,adrenergic receptor antagonist,P07550
CHEMBL1315867,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,terbutaline,Launched,adrenergic receptor agonist,P07550
CHEMBL1200870,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O.C(=C\C(=O)O)\C(=O)O,timolol,Launched,adrenergic receptor antagonist,P07550
CHEMBL2111163,CC(C)NCC(COC1=CC=CC=C1SC)O,tiprenolol,Phase 2,adrenergic receptor antagonist,P07550
CHEMBL418192,CC1=CC=CC=C1OCC(CNCCOC2=CC=C(C=C2)C(=O)N)O,tolamolol,Phase 3,adrenergic receptor antagonist,P07550
CHEMBL2093109,COC1=CC(=CC(=C1OC)OC)C[C@@H]2C3=CC(=C(C=C3CCN2)O)O.Cl,trimethoquinol,Launched,adrenergic receptor antagonist,P07550
CHEMBL1256478,CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl,tulobuterol,Launched,adrenergic receptor agonist,P07550
CHEMBL1198857,C1=CC(=C(C(=C1)Cl)COCCOCCCCCCNC[C@@H](C2=CC(=C(C=C2)O)CO)O)Cl,vilanterol,Launched,adrenergic receptor agonist,P07550
CHEMBL4859286,,zilpaterol,Launched,adrenergic receptor agonist,P07550
CHEMBL1200989,CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2[C@@H](CC4=CC(=O)C=C[C@]34C)Cl)O)C)C)OC(=O)CC,alclometasone-dipropionate,Launched,glucocorticoid receptor agonist,P08684
CHEMBL153479,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,ambroxol,Launched,sodium channel blocker,P08684
CHEMBL1214598,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,arbidol,Launched,cytochrome P450 inhibitor,P08684
CHEMBL1256668,CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],benfluralin,Phase 3,,P08684
CHEMBL4866174,,BMS-536924,Preclinical,IGF-1 inhibitor,P08684
CHEMBL3526086,,brivanib,Phase 3,FGFR inhibitor|VEGFR inhibitor,P08684
CHEMBL4856033,,cefradine,Launched,bacterial cell wall synthesis inhibitor,P08684
CHEMBL3937847,CC[C@H]1[C@]([C@H]([C@@H](C(=O)[C@H](C[C@]([C@H](C([C@H]([C@@H](C(=O)O1)C)O[C@@H]2C[C@]([C@@H]([C@H](O2)C)O)(C)OC)C)O[C@@H]3[C@H]([C@@H](C[C@@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,clarithromycin,Launched,bacterial 50S ribosomal subunit inhibitor,P08684
CHEMBL104,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,clotrimazole,Launched,cytochrome P450 inhibitor|imidazoline receptor ligand,P08684
CHEMBL2095208,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,cobicistat,Launched,cytochrome P450 inhibitor,P08684
CHEMBL140,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O,curcumin,Launched,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,P08684
CHEMBL1200796,C1CNP(=O)(OC1)N(CCCl)CCCl.O,cyclophosphamide,Launched,DNA alkylating agent,P08684
CHEMBL70663,CC1=CC(=C(C(=C1)C)NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C,dapivirine,Phase 3,non-nucleoside reverse transcriptase inhibitor,P08684
CHEMBL1201127,CCO.CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,darunavir,Launched,HIV protease inhibitor,P08684
CHEMBL550348,C1=CC=C(C(=C1)C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)C(=O)O)O,deferasirox,Launched,chelating agent,P08684
CHEMBL270515,B([C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O,delanzomib,Phase 1/Phase 2,proteasome inhibitor,P08684
CHEMBL4846223,,delavirdine,Launched,non-nucleoside reverse transcriptase inhibitor,P08684
CHEMBL4303416,C[C@H]1CCO[C@@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,dolutegravir,Launched,HIV integrase inhibitor,P08684
CHEMBL4867302,,ebastine,Launched,histamine receptor antagonist,P08684
CHEMBL223228,C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,efavirenz,Launched,HIV protease inhibitor,P08684
CHEMBL1314877,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl.OS(=O)(=O)O,enilconazole,Launched,sterol demethylase inhibitor,P08684
CHEMBL2218877,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,erythromycin-estolate,Launched,bacterial 50S ribosomal subunit inhibitor,P08684
CHEMBL1200688,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,erythromycin-ethylsuccinate,Launched,cytochrome P450 inhibitor|protein synthesis inhibitor,P08684
CHEMBL308954,CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N,etravirine,Launched,non-nucleoside reverse transcriptase inhibitor,P08684
CHEMBL4870522,,GSK1070916,Phase 1,Aurora kinase inhibitor,P08684
CHEMBL4861992,,ifosfamide,Launched,DNA alkylating agent,P08684
CHEMBL1735,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5.OS(=O)(=O)O,indinavir,Launched,HIV protease inhibitor,P08684
CHEMBL409153,C[C@@H](C1=NC(=CS1)C2=CC=C(C=C2)C#N)[C@](CN3C=NC=N3)(C4=C(C=CC(=C4)F)F)O,isavuconazole,Phase 3,cytochrome P450 inhibitor,P08684
CHEMBL64,C1=CN=CC=C1C(=O)NN,isoniazid,Launched,FABI inhibitor,P08684
CHEMBL4869448,,methoxsalen,Launched,DNA synthesis inhibitor,P08684
CHEMBL1200869,CC1=NC=C(N1CCO)[N+](=O)[O-].Cl,metronidazole,Launched,DNA inhibitor,P08684
CHEMBL111364,CC(C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(NC(=N3)SC)C4=CC=C(C=C4)F,ML3403,Preclinical,MAP kinase inhibitor,P08684
CHEMBL1200344,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],nafcillin,Launched,bacterial cell wall synthesis inhibitor,P08684
CHEMBL1200492,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl.Cl,nefazodone,Withdrawn,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,P08684
CHEMBL365442,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,nelfinavir,Launched,HIV protease inhibitor,P08684
CHEMBL4853926,,nevirapine,Launched,non-nucleoside reverse transcriptase inhibitor,P08684
CHEMBL206106,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,palmatine-chloride,Preclinical,dopamine synthesis inhibitor,P08684
CHEMBL4860844,,PF-4981517,Preclinical,cytochrome P450 inhibitor,P08684
CHEMBL1397,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,posaconazole,Launched,sterol demethylase inhibitor,P08684
CHEMBL1660,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C6CCCC6)/C,rifapentine,Launched,RNA polymerase inhibitor,P08684
CHEMBL4857153,,ritonavir,Launched,HIV protease inhibitor,P08684
CHEMBL296480,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,saquinavir,Launched,HIV protease inhibitor,P08684
CHEMBL4871888,,SB-203580,Preclinical,p38 MAPK inhibitor,P08684
CHEMBL4303318,CC1=C(C=CC2=C1N=C(C=C2O[C@@H]3C[C@@H]4C(C3)C(=O)N(CCCC/C=C\[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC,simeprevir,Launched,HCV inhibitor,P08684
CHEMBL4865853,,SKF-96365,Preclinical,calcium channel blocker,P08684
CHEMBL3038236,C1=CC=C2C(=C1)C(=O)C(=CO2)C=NCC3=CC=C(C=C3)S(=O)(=O)N.C1=CC=C2C(=C1)C(=O)C(=CO2)C=NCC3=CC=C(C=C3)S(=O)(=O)N.Cl.Cl.[Zn+2],sulfanilamide,Launched,carbonic anhydrase inhibitor,P08684
CHEMBL1136,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,telithromycin,Launched,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor,P08684
CHEMBL671,C1CN1P(=S)(N2CC2)N3CC3,thiotepa,Launched,cytochrome P450 inhibitor,P08684
CHEMBL404216,CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C,tofisopam,Launched,cytochrome P450 inhibitor|phosphodiesterase inhibitor,P08684
CHEMBL1280,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,verapamil,Launched,calcium channel blocker,P08684
CHEMBL638,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,voriconazole,Launched,cytochrome P450 inhibitor,P08684
CHEMBL1200989,CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2[C@@H](CC4=CC(=O)C=C[C@]34C)Cl)O)C)C)OC(=O)CC,alclometasone-dipropionate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL3039466,CC(=O)OCC(=O)[C@@]12[C@@H](CC3[C@@]1(C[C@@H]([C@]4(C3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,amcinonide,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1586,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C,beclomethasone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4846930,,beclomethasone-dipropionate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1610678,C[C@H]1CC2C3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,betamethasone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4875211,,betamethasone-acetate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4853025,,betamethasone-dipropionate,Launched,anti-inflammatory agent,P04150
CHEMBL10858,CCCCC(=O)O[C@@]1(C(CC2C1(CC([C@]3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO,betamethasone-valerate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1370,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,budesonide,Launched,glucocorticoid receptor agonist,P04150
CHEMBL2040682,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,ciclesonide,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4851304,,clobetasol-propionate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL2308885,CCCC(=O)O[C@@]1([C@@H](C[C@H]2[C@@]1(CC(=O)[C@@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)C)C)C(=O)CCl,clobetasone-butyrate,Launched,corticosteroid agonist,P04150
CHEMBL1200975,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)COC(=O)C(C)(C)C)C)O)Cl)C)F,clocortolone-pivalate,Launched,steroid,P04150
CHEMBL68363,C[C@]12CCC(=O)C=C1CCC3C2C(=O)C[C@]4(C3CC[C@@]4(C(=O)CO)O)C,cortisone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4862162,,cortisone-acetate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1201891,CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C,deflazacort,Launched,glucocorticoid receptor agonist,P04150
CHEMBL5090905,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O,desonide,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1766,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C,desoximetasone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4855808,,desoxycortone,Preclinical,mineralocorticoid receptor agonist,P04150
CHEMBL378081,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,dexamethasone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4303696,C[C@H]1CC2C3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,diflorasone-diacetate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4303220,CCCC(=O)O[C@]1(CC[C@@H]2[C@@]1(C[C@H]([C@@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C,difluprednate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1201012,C[C@]12CCC(=O)C=C1[C@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CO)C)O)F,fludroxycortide,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1201392,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F,flumethasone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1200877,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,flumethasone-pivalate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1322608,CC1(O[C@@H]2CC3C4C[C@@H](C5=CC(=O)C=CC5(C4C(CC3([C@@]2(O1)C(=O)CO)C)O)C)F)C,flunisolide,Launched,cytochrome P450 inhibitor,P04150
CHEMBL989,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O,fluocinolone-acetonide,Launched,glucocorticoid receptor agonist,P04150
CHEMBL3039305,CC(=O)OCC(=O)[C@@]12[C@@H](CC3[C@@]1(C[C@@H]([C@]4(C3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,fluocinonide,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1200600,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,fluorometholone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1201064,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C,fluorometholone-acetate,Launched,,P04150
CHEMBL1473,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,fluticasone-propionate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL4859329,,GSK9027,Preclinical,glucocorticoid receptor agonist,P04150
CHEMBL3039407,CC1(O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3([C@@]2(O1)C(=O)CCl)C)O)F)C)C,halcinonide,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1200908,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)CCl,halobetasol-propionate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1200562,CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,hydrocortisone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1200562,CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,hydrocortisone-valerate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL790958,,hydrocortisone-acetate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1434261,CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO,hydrocortisone-butyrate,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1608183,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O,isoflupredone-acetate,Preclinical,,P04150
CHEMBL1200865,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,loteprednol,Launched,glucocorticoid receptor agonist|phospholipase inhibitor,P04150
CHEMBL4875793,,LXR-623,Phase 1,LXR agonist,P04150
CHEMBL1201173,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,medrysone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1201139,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,megestrol-acetate,Launched,progesterone receptor agonist,P04150
CHEMBL4303282,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4([C@H]3C(=O)C[C@@]2([C@]1(C(=O)CO)O)C)C,meprednisone,Launched,,P04150
CHEMBL4849419,,methylprednisolone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1697782,CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2C[C@@H](C4=CC(=O)C=C[C@]34C)C)O)C)C(=O)COC(=O)C,methylprednisolone-aceponate,Launched,anti-inflammatory agent|glucocorticoid receptor agonist,P04150
CHEMBL4862709,,mifepristone,Launched,glucocorticoid receptor antagonist|progesterone receptor antagonist,P04150
CHEMBL1201404,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)Cl)C,mometasone,Launched,glucocorticoid receptor agonist,P04150
CHEMBL1161,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,mometasone-furoate,Launched,glucocorticoid receptor agonist,P04150
