Drug_Name,CNS,Smiles_ID
Tobramycin,False,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O
Tocainide,False,Cc1cccc(C)c1NC(=O)C(C)N
Tofisopam,False,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
Tolazamide,False,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
Tolazoline,False,Cl.c1ccc(CC2=NCCN2)cc1
Tolbutamide,False,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
Tolcapone,True,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
Tolmetin,True,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+]
Tolnaftate,False,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
Tolterodine,True,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O
Tolvaptan,False,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1
Torasemide,False,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
Toremifene,False,CN(C)CCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccccc2)cc1
Trabectedin,False,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4
Tramadol,True,COc1cccc([C@]2(O)CCCC[C@H]2CN(C)C)c1
Trametinib,False,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1
Trandolapril,False,CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1C2CCCCC2C[C@H]1C(=O)O
Tranexamic Acid,False,NC[C@H]1CC[C@H](C(=O)O)CC1
Tranylcypromine,True,Cl.N[C@@H]1C[C@H]1c1ccccc1
Travoprost,False,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O
Trazodone,True,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
Treprostinil,False,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O
Triamcinolone,False,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
Triamterene,False,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
Triazolam,True,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
Trichlormethiazide,False,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O
Tridihexethyl,False,CC[N+](CC)(CC)CC[C@](O)(c1ccccc1)C1CCCCC1
Trifluoperazine,True,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl
Triflupromazine,False,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl
Trihexyphenidyl,True,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
Trilostane,False,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O
Trimeprazine,False,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)C(O)C(O)C(=O)O
Trimethadione,False,CN1C(=O)OC(C)(C)C1=O
Trimethaphan,False,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1
Trimethobenzamide,True,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC
Trimethoprim,False,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl
Trimetrexate,False,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
Trimipramine,True,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O
Trioxsalen,False,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
Tripelennamine,False,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl
Triprolidine,False,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl.O
Troleandomycin,False,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
Tropicamide,False,CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1
Trospium,True,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1
Trovafloxacin,False,CS(=O)(=O)O.N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
Tubocurarine,False,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C
Tymazoline,False,Cc1ccc(C(C)C)c(OCC2=NCCN2)c1
Udenafil,False,CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Uracil mustard,False,Oc1ncc(N(CCCl)CCCl)c(O)n1
Ursodeoxycholic acid,False,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
Valaciclovir,False,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21
Valganciclovir,False,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21
Valproic Acid,True,CCCC(CCC)C(=O)O
Valrubicin,False,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
Valsartan,False,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C
Vancomycin,False,CN[C@@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2C[C@@](C)(N)[C@@H](O)[C@@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
Vapreotide,False,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(N)=O)NC1=O
Varenicline,True,c1cnc2cc3c(cc2n1)C1CNCC3C1
Vecuronium,False,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-]
Vemurafenib,False,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
Venlafaxine,True,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl
Verapamil,False,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl
Verteporfin,False,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC.C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)OC)c(CCC(=O)O)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC
Vigabatrin,True,C=CC(N)CCC(=O)O.Cl
Vilazodone,True,Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
Vildagliptin,False,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
Vinblastine,False,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
Vincristine,False,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
Vindesine,False,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
Vinorelbine,False,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
Vismodegib,False,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
Voacamine,False,C/C=C1/CC2[C@H](C(=O)OC)C(NC)Cc3c([nH]c4ccccc34)[C@@H](c3cc4c(cc3OC)C3CCN5C[C@H]6C[C@H](CC)[C@H]5[C@@](C(=O)OC)(C6)C3N4)C[C@H]12
Voglibose,False,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
Voriconazole,False,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
Vorinostat,False,O=C(CCCCCCC(=O)Nc1ccccc1)NO
Warfarin,False,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+]
Xanthophyll,False,CCCCCCCCCCCCCCCC(=O)OC1CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(OC(=O)CCCCCCCCCCCCCCC)CC2(C)C)C(C)(C)C1
Ximelagatran,False,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1
Xylometazoline,False,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1.Cl
Yohimbine,False,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O.Cl
Zaleplon,True,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
Zanamivir,False,CC(=O)N[C@H]1[C@H]([C@H](OC(=O)NCCCCCCNC(=O)c2cc(C(=O)NCCCCCCNC(=O)O[C@@H]([C@@H]3OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]3NC(C)=O)[C@H](O)CO)c(C(=O)NCCCCCCNC(=O)O[C@@H]([C@@H]3OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]3NC(C)=O)[C@H](O)CO)cc2C(=O)NCCCCCCNC(=O)O[C@@H]([C@@H]2OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]2NC(C)=O)[C@H](O)CO)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N
Zidovudine,False,Cc1cn([C@H]2C[C@@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
Zileuton,False,C[C@H](c1cc2ccccc2s1)N(O)C(N)=O
Zinc,False,[O-2].[Zn+2]
Ziprasidone,True,Cl.O.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
Zoledronate,False,O=P([O-])([O-])C(O)(Cn1ccnc1)P(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]
Zolmitriptan,True,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12
Zolpidem,True,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.O=C(O)C(O)C(O)C(=O)O
Zonisamide,True,NS(=O)(=O)Cc1noc2ccccc12
Zopiclone,False,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
Zuclopenthixol,False,Cl.Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
